"passenger_count","trip_distance","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","improvement_surcharge","total_amount"
1,16.59,1,52,0,0.5,17.5,5.54,0.3,75.84
2,17.5,1,52,0,0.5,7.66,5.54,0.3,66
2,26.9,1,75.5,0,0.5,8,5.54,0.3,89.84
1,12.7,1,36.5,0,0.5,8.55,5.54,0.3,51.39
3,18.8,1,52,0,0.5,11.65,5.54,0.3,69.99
3,19.2,1,52,0,0.5,11.65,5.54,0.3,69.99
2,9.5,1,27,0,0.5,6.67,5.54,0.3,40.01
1,10.5,1,30.5,0,0.5,9.2,5.54,0.3,46.04
1,9.63,1,27.5,0,0.5,6.77,5.54,0.3,40.61
2,10.7,1,30.5,0,0.5,5,5.54,0.3,41.84
2,21.7,1,58.5,0,0.5,5,5.54,0.3,69.84
1,18.41,1,52,0,0.5,11.67,5.54,0.3,70.01
1,8.6,1,26,0,0.5,6.46,5.54,0.3,38.8
2,9.8,1,29,0,0.5,5,5.54,0.3,40.34
1,21.7,1,52,0,0.5,10,5.54,0.3,68.34
2,8.3,1,25,0,0.5,6.25,5.54,0.3,37.59
3,8.1,1,27.5,0,0.5,6.75,5.54,0.3,40.59
1,17.79,1,52,0,0.5,11.67,5.54,0.3,70.01
1,22,1,52,0,0.5,5,5.54,0.3,63.34
1,21.15,1,52,0,0.5,11.67,5.54,0.3,70.01
2,16.6,1,52,0,0.5,5.83,5.54,0.3,64.17
1,8.1,1,23.5,0,0.5,7.45,5.54,0.3,37.29
2,10.99,1,33,0,0.5,9.84,5.54,0.3,49.18
1,7.36,1,23,0,0.5,3,5.54,0.3,32.34
1,18.1,1,52,0,0.5,11.66,5.54,0.3,70
1,19.37,1,52,0,0.5,10,5.54,0.3,68.34
1,9,1,26.5,0,0.5,6,5.54,0.3,38.84
1,10.6,1,31.5,0,0.5,7.55,5.54,0.3,45.39
2,18,1,52,0,0.5,10,5.54,0.3,68.34
2,10.34,1,30,0,0.5,5,5.54,0.3,41.34
1,11.1,1,34,0,0.5,8.05,5.54,0.3,48.39
1,11.37,1,32.5,0,0.5,6,5.54,0.3,44.84
1,9,1,27,0,0.5,6.65,5.54,0.3,39.99
1,9.36,1,27,0,0.5,8.34,5.54,0.3,41.68
3,7.8,1,23,0,0.5,5.85,5.54,0.3,35.19
1,3.4,1,12,0,0.5,3.65,5.54,0.3,21.99
1,8.16,1,24,0,0.5,7.58,5.54,0.3,37.92
1,8.77,1,26,0,0.5,8.08,5.54,0.3,40.42
1,10.1,1,33,0,0.5,9.8,5.54,0.3,49.14
1,21.97,1,52,0,0.5,14.58,5.54,0.3,72.92
1,17.8,1,52,0,0.5,5.66,5.54,0.3,64
2,15.98,1,44.5,0,0.5,20,16.62,0.3,81.92
1,8.9,1,25,0,0.5,6.25,5.54,0.3,37.59
2,9.3,1,26.5,0,0.5,6.55,5.54,0.3,39.39
1,22.5,1,52,0,0.5,11.66,5.54,0.3,70
1,10.2,1,30,0,0.5,3,5.54,0.3,39.34
1,8.2,1,23.5,0,0.5,7.45,5.54,0.3,37.29
1,9,1,26,0,0.5,9.7,5.54,0.3,42.04
1,12,1,35,0,0.5,7.65,2.54,0.3,45.99
1,17.2,1,52,0,0.5,11.66,5.54,0.3,70
1,11.7,1,33,0,0.5,7.85,5.54,0.3,47.19
1,10,1,28.5,0,0.5,6.95,5.54,0.3,41.79
2,22.06,1,52,0,0.5,14.58,5.54,0.3,72.92
1,4.59,1,15.5,0,0.5,1,5.54,0.3,22.84
1,10,1,32,0,0.5,7.66,5.54,0.3,46
1,9.25,1,27.5,0,0.5,6.77,5.54,0.3,40.61
1,7.59,1,23.5,0,0.5,4,5.54,0.3,33.84
1,9,1,27.5,0,0.5,6.75,5.54,0.3,40.59
1,8.71,1,24.5,0,0.5,6.17,5.54,0.3,37.01
1,9.11,1,26,0,0.5,6.47,5.54,0.3,38.81
1,10.2,1,29.5,0,0.5,7.15,5.54,0.3,42.99
3,22.3,1,52,0,0.5,11.65,5.54,0.3,69.99
1,4.2,1,17,0,0.5,7,5.54,0.3,30.34
1,18.9,1,52,0,0.5,5,5.54,0.3,63.34
3,9,1,26,0,0.5,6,5.54,0.3,38.34
1,10.76,1,30,0,0.5,9.08,5.54,0.3,45.42
1,12.88,1,36,0,0.5,8.47,5.54,0.3,50.81
1,8.95,1,27.5,0,0.5,3,5.54,0.3,36.84
1,9.51,1,27,0,0.5,1,5.54,0.3,34.34
1,9.03,1,27,0,0.5,6,5.54,0.3,39.34
1,7.54,1,22,0,0.5,5.67,5.54,0.3,34.01
1,9.72,1,29.5,0,0.5,7.17,5.54,0.3,43.01
1,2.8,1,10.5,0,0.5,5.05,5.54,0.3,21.89
1,17,1,52,0,0.5,6,5.54,0.3,64.34
1,17.26,1,52,0,0.5,14.58,5.54,0.3,72.92
2,5.8,1,18,0,0.5,6.05,5.54,0.3,30.39
1,8.81,1,25,0,0.5,6.27,5.54,0.3,37.61
1,6.22,1,19,0,0.5,5.07,5.54,0.3,30.41
1,9.17,1,30,0,0.5,9.08,5.54,0.3,45.42
1,8.21,1,24,0,0.5,7.58,5.54,0.3,37.92
1,7.4,1,24.5,0,0.5,6.15,5.54,0.3,36.99
3,16.18,1,52,0,0.5,5.83,5.54,0.3,64.17
1,9.89,1,29,0,0.5,3,5.54,0.3,38.34
1,10.63,1,31.5,0,0.5,7.57,5.54,0.3,45.41
2,9.19,1,28.5,0,0.5,8.71,5.54,0.3,43.55
1,19.06,1,52,0,0.5,2,5.54,0.3,60.34
2,10.27,1,30,0,0.5,7.27,5.54,0.3,43.61
3,8.07,1,23,0,0.5,1,5.54,0.3,30.34
1,10.58,1,33,0,0.5,9.84,5.54,0.3,49.18
1,12.4,1,36,0,0.5,8.45,5.54,0.3,50.79
1,9.27,1,26,0,0.5,6.47,5.54,0.3,38.81
2,3.4,1,14,0,0.5,5.05,5.54,0.3,25.39
1,16.26,1,44.5,0,0.5,10.17,5.54,0.3,61.01
1,18.8,1,52,0,0.5,8,5.54,0.3,66.34
2,18.5,1,52,0,0.5,11.65,5.54,0.3,69.99
1,8.85,1,26.5,0,0.5,6.57,5.54,0.3,39.41
1,9.49,1,30,0,0.5,6.06,5.54,0.3,42.4
1,3.46,1,13,0,0.5,3.87,5.54,0.3,23.21
1,9.62,1,28,0,0.5,6.87,5.54,0.3,41.21
1,17.17,1,52,0,0.5,10,5.54,0.3,68.34
2,9.1,1,26,0,0.5,6.45,5.54,0.3,38.79
1,8.12,1,24,0,0.5,7.58,5.54,0.3,37.92
1,18.06,1,52,0,0.5,11.67,5.54,0.3,70.01
1,9.83,1,29.5,0,0.5,7.17,5.54,0.3,43.01
2,6.2,1,19,0,0.5,5.05,5.54,0.3,30.39
1,10.37,1,31,0,0.5,5,5.54,0.3,42.34
1,15.38,1,43,0,0.5,0.01,5.54,0.3,49.35
2,21.3,1,52,0,0.5,7,5.54,0.3,65.34
2,18,1,52,0,0.5,20,5.54,0.3,78.34
2,9.67,1,29,0,0.5,3,5.54,0.3,38.34
1,22.15,1,52,0,0.5,25,5.54,0.3,83.34
3,17.7,1,52,0,0.5,6.66,5.54,0.3,65
1,8.29,1,24,0,0.5,3,5.54,0.3,33.34
1,27,1,52,0,0.5,50,5.54,0.3,108.34
2,11.9,1,37,0,0.5,8.05,2.54,0.3,48.39
1,19.03,1,52,0,0.5,11.67,5.54,0.3,70.01
2,8.37,1,25.5,0,0.5,6.37,5.54,0.3,38.21
1,8.5,1,25.5,0,0.5,5.5,5.54,0.3,37.34
2,9.5,1,29,0,0.5,7.07,5.54,0.3,42.41
1,17.05,1,52,0,0.5,5,5.54,0.3,63.34
1,17.4,1,52,0,0.5,11.65,5.54,0.3,69.99
1,10.3,1,30.5,0,0.5,7.36,5.54,0.3,44.2
1,18.4,1,52,0,0.5,8,5.54,0.3,66.34
1,9.6,1,28.5,0,0.5,3,5.54,0.3,37.84
1,6.96,1,20.5,0,0.5,5.37,5.54,0.3,32.21
1,19.6,1,52,0,0.5,11.67,5.54,0.3,70.01
1,11.35,1,34,0,0.5,8.07,5.54,0.3,48.41
1,18.3,1,52,0,0.5,5,5.54,0.3,63.34
1,9.32,1,28.5,0,0.5,6.97,5.54,0.3,41.81
1,22.1,1,52,0,0.5,11.66,5.54,0.3,70
1,2.6,1,10.5,0,0.5,4.2,5.54,0.3,21.04
2,17.6,1,52,0,0.5,5.55,5.54,0.3,63.89
1,8.6,1,24,0,0.5,5,11.08,0.3,40.88
1,11.65,1,32.5,0,0.5,7.77,5.54,0.3,46.61
2,13.26,1,39.5,0,0.5,11,5.54,0.3,56.84
2,18.7,1,52,0,0.5,10,5.54,0.3,68.34
1,6.97,1,21,0,0.5,5.47,5.54,0.3,32.81
1,15.35,1,41.5,0,0.5,11.96,5.54,0.3,59.8
2,9.39,1,29.5,0,0.5,7.17,5.54,0.3,43.01
1,8.92,1,25,0,0.5,2,5.54,0.3,33.34
1,10.15,1,29.5,0,0.5,8.96,5.54,0.3,44.8
1,9.99,1,30,0,0.5,6,5.54,0.3,42.34
1,10.74,1,31.5,0,0.5,7.57,5.54,0.3,45.41
1,19.7,1,52,0,0.5,11.65,5.54,0.3,69.99
1,9.3,1,29.5,0,0.5,5,5.54,0.3,40.84
1,8.95,1,25.5,0,0.5,6.37,5.54,0.3,38.21
1,9.1,1,25.5,0,0.5,6.35,5.54,0.3,38.19
1,9.2,1,26.5,0,0.5,7,5.54,0.3,39.84
2,17.82,1,52,0,0.5,14.58,5.54,0.3,72.92
1,16.73,1,52,0,0.5,7,5.54,0.3,65.34
1,8.92,1,25.5,0,0.5,6.37,5.54,0.3,38.21
1,10.9,1,33,0,0.5,9.83,5.54,0.3,49.17
1,19,1,52,0,0.5,10,5.54,0.3,68.34
1,12.2,1,35.5,0,0.5,4,5.54,0.3,45.84
1,16.73,1,52,0,0.5,11.67,5.54,0.3,70.01
2,16.9,1,52,0,0.5,11.65,5.54,0.3,69.99
1,17.8,1,52,0,0.5,11.65,5.54,0.3,69.99
3,8.56,1,25.5,0,0.5,6.37,5.54,0.3,38.21
2,9.1,1,29,0,0.5,5,5.54,0.3,40.34
1,17.78,1,52,0,0.5,11.67,5.54,0.3,70.01
2,21.4,1,52,0,0.5,14.55,5.54,0.3,72.89
2,21.3,1,52,0,0.5,11.65,5.54,0.3,69.99
3,11.5,1,34,0,0.5,8.05,5.54,0.3,48.39
1,19.3,1,52,0,0.5,10,5.54,0.3,68.34
2,17.5,1,52,0,0.5,14.55,5.54,0.3,72.89
1,16.52,1,52,0,0.5,11.67,5.54,0.3,70.01
1,16.04,1,52,0,0.5,12,5.54,0.3,70.34
1,9.47,1,29.5,0,0.5,8.96,5.54,0.3,44.8
1,22.1,1,52,0,0.5,10,5.54,0.3,68.34
1,9.8,1,30,0,0.5,9.05,5.54,0.3,45.39
2,10.2,1,30.5,0,0.5,11.05,5.54,0.3,47.89
1,9.23,1,27.5,0,0.5,10.15,5.54,0.3,43.99
1,9.7,1,28,0,0.5,6.85,5.54,0.3,41.19
1,19.46,1,52,0,0.5,4,5.54,0.3,62.34
1,19.39,1,52,0,0.5,1.5,5.54,0.3,59.84
1,10.5,1,29.5,0,0.5,8.95,5.54,0.3,44.79
1,11.19,1,33.5,0,0.5,6,5.54,0.3,45.84
1,16.6,1,52,0,0.5,10,5.54,0.3,68.34
1,12.2,1,34,0,0.5,8.07,5.54,0.3,48.41
1,19.23,1,52,0,0.5,14.58,5.54,0.3,72.92
1,11.88,1,37,0,0.5,10.84,5.54,0.3,54.18
1,10.4,1,30.5,0,0.5,7.35,5.54,0.3,44.19
2,8.7,1,24.5,0,0.5,7,5.54,0.3,37.84
2,9.3,1,27.5,0,0.5,8.45,5.54,0.3,42.29
1,7.7,1,24,1,0.5,6,5.54,0.3,37.34
1,11.81,1,36.5,0,0.5,12.85,5.54,0.3,55.69
1,18.22,1,52,0,0.5,14.58,5.54,0.3,72.92
1,12.8,1,36,0,0.5,8,5.54,0.3,50.34
1,17.6,1,52,0,0.5,11.66,5.54,0.3,70
2,11.5,1,46.5,0,0.5,9,5.54,0.3,61.84
2,8.9,1,26,0,0.5,8.05,5.54,0.3,40.39
1,9.3,1,29,0,0.5,4,5.54,0.3,39.34
1,9.27,1,26,0,0.5,5,5.54,0.3,37.34
1,15.9,1,52,0,0.5,11.65,5.54,0.3,69.99
2,15,1,41.5,0,0.5,8,5.54,0.3,55.84
2,8.35,1,25.5,0,0.5,9.55,5.54,0.3,41.39
1,8.8,1,25,0,0.5,6.25,5.54,0.3,37.59
2,8.83,1,26.5,0,0.5,8.21,5.54,0.3,41.05
1,8.79,1,26,0,0.5,6.47,5.54,0.3,38.81
1,20.5,1,52,0,0.5,6,5.54,0.3,64.34
1,9.94,1,30.5,0,0.5,7.37,5.54,0.3,44.21
2,17,1,52,0,0.5,11,5.54,0.3,69.34
1,16.3,1,52,0,0.5,14.55,5.54,0.3,72.89
1,8.95,1,30.5,0,0.5,7.37,5.54,0.3,44.21
2,11.43,1,57,0,0.5,14.06,12.5,0.3,84.36
1,18.5,1,52,0,0.5,17.5,5.54,0.3,75.84
1,17.95,1,52,0,0.5,14.58,5.54,0.3,72.92
1,8.2,1,23.5,0.5,0.5,9.1,5.54,0.3,39.44
1,9.64,1,29,0,0.5,7.07,5.54,0.3,42.41
1,5.9,1,18.5,0,0.5,5,5.54,0.3,29.84
1,16.2,1,52,0,0.5,11.65,5.54,0.3,69.99
1,10.5,1,37,0,0.5,8.65,5.54,0.3,51.99
1,9.24,1,27.5,0,0.5,8.46,5.54,0.3,42.3
1,10.9,1,31.5,0,0.5,1,5.54,0.3,38.84
1,18.27,1,52,0,0.5,11.67,5.54,0.3,70.01
1,7.8,1,22.5,0,0.5,7.2,5.54,0.3,36.04
1,8.81,1,29,0,0.5,10.6,5.54,0.3,45.94
1,10.2,1,30.5,0,0.5,7.37,5.54,0.3,44.21
1,19.33,1,52,0,0.5,11.67,5.54,0.3,70.01
1,11.4,1,33.5,0,0.5,7.95,5.54,0.3,47.79
1,8.9,1,26.5,0,0.5,6.55,5.54,0.3,39.39
1,18.19,1,52,0,0.5,5,5.54,0.3,63.34
2,18.72,1,52,0,0.5,11.67,5.54,0.3,70.01
1,9.25,1,27,0,0.5,8.34,5.54,0.3,41.68
3,21.6,1,52,0,0.5,12,5.54,0.3,70.34
1,17.02,1,52,0,0.5,11.67,5.54,0.3,70.01
1,9.7,1,28,0,0.5,6.85,5.54,0.3,41.19
1,19.56,1,52,0,0.5,11.67,5.54,0.3,70.01
2,18.15,1,52,0,0.5,5,5.54,0.3,63.34
1,17.39,1,52,0,0.5,14.58,5.54,0.3,72.92
1,20.27,1,52,0,0.5,11.67,5.54,0.3,70.01
1,20.54,1,52,0,0.5,5.5,5.54,0.3,63.84
1,5.36,1,18,0,0.5,6.08,5.54,0.3,30.42
1,9.19,1,26.5,0,0.5,6.57,5.54,0.3,39.41
2,1.26,1,52,0,0.5,10,5.54,0.3,68.34
1,16.2,1,44.5,1,0.5,12.95,5.54,0.3,64.79
1,1.8,1,8,0,0.5,2.85,5.54,0.3,17.19
1,10.18,1,31,0,0.5,9.34,5.54,0.3,46.68
3,19.22,1,52,0,0.5,8,5.54,0.3,66.34
1,11.06,1,31.5,0,0.5,7.57,5.54,0.3,45.41
1,9.9,1,34,0,0.5,7,5.54,0.3,47.34
1,19.32,1,52,0,0.5,11.67,5.54,0.3,70.01
2,18.01,1,52,0,0.5,11.67,5.54,0.3,70.01
2,9.17,1,26,0,0.5,8.08,5.54,0.3,40.42
1,20.93,1,52,0,0.5,11.67,5.54,0.3,70.01
2,17.46,1,52,0,0.5,11.67,5.54,0.3,70.01
1,12.4,1,37,0,0.5,8.67,5.54,0.3,52.01
1,20.36,1,52,0,0.5,11.67,5.54,0.3,70.01
1,8.5,1,25,0,0.5,7.8,5.54,0.3,39.14
3,22.8,1,52,0,0.5,11.65,5.54,0.3,69.99
1,9.6,1,26.5,0,0.5,5,5.54,0.3,37.84
1,17.66,1,52,0,0.5,11.67,5.54,0.3,70.01
1,21.8,1,52,0,0.5,11.65,5.54,0.3,69.99
2,9.4,1,27,0,0.5,4.66,5.54,0.3,38
2,8.8,1,25.5,0,0.5,6.35,5.54,0.3,38.19
1,9.7,1,36,0,0.5,8.46,5.54,0.3,50.8
1,13.02,1,37,0,0.5,5,5.54,0.3,48.34
1,11.18,1,36.5,0,0.5,10.71,5.54,0.3,53.55
1,8.68,1,24.5,0,0.5,6.17,5.54,0.3,37.01
1,9.2,1,28,0,0.5,6.86,5.54,0.3,41.2
1,20.2,1,52,0,0.5,11.65,5.54,0.3,69.99
1,9.44,1,27.5,0,0.5,6.77,5.54,0.3,40.61
1,8.85,1,26,0,0.5,6.47,5.54,0.3,38.81
1,5.36,1,19.5,0,0.5,2.5,5.54,0.3,28.34
2,9.68,1,27.5,0,0.5,8.46,5.54,0.3,42.3
3,7.6,1,21.5,1,0.5,5.75,5.54,0.3,34.59
1,17.97,1,52,0,0.5,10,5.54,0.3,68.34
1,11.17,1,33,0,0.5,7.87,5.54,0.3,47.21
1,18.03,1,52,0,0.5,14.58,5.54,0.3,72.92
1,18.19,1,52,0,0.5,11.67,5.54,0.3,70.01
1,6.46,1,20,0,0.5,5.27,5.54,0.3,31.61
1,8.41,1,24.5,0,0.5,6.17,5.54,0.3,37.01
1,7.9,1,23,0,0.5,5.85,5.54,0.3,35.19
1,8.04,1,24,0,0.5,6.07,5.54,0.3,36.41
1,9.53,1,27.5,0,0.5,8.46,5.54,0.3,42.3
2,19.02,1,52,0,0.5,11.67,5.54,0.3,70.01
1,7.8,1,24.5,0,0.5,40,5.54,0.3,70.84
1,16.72,1,52,0,0.5,5.83,5.54,0.3,64.17
2,16.07,1,52,0,0.5,6,5.54,0.3,64.34
1,9.9,1,30,0,0.5,7.27,5.54,0.3,43.61
1,19.09,1,52,0,0.5,14.58,5.54,0.3,72.92
1,8.1,1,23,0,0.5,4,5.54,0.3,33.34
1,18.37,1,52,0,0.5,10,5.54,0.3,68.34
1,9.7,1,30,0,0.5,6,5.54,0.3,42.34
1,17.6,1,52,0,0.5,10,5.54,0.3,68.34
3,21.22,1,52,0,0.5,11.67,5.54,0.3,70.01
1,8.34,1,24,0,0.5,5,5.54,0.3,35.34
1,19.2,1,52,0,0.5,9.5,5.54,0.3,67.84
1,7.6,1,24.5,0,0.5,9.25,5.54,0.3,40.09
1,9.6,1,28.5,0,0.5,5,5.54,0.3,39.84
1,18.95,1,52,0,0.5,8.75,5.54,0.3,67.09
1,9.24,1,26.5,0,0.5,4,5.54,0.3,36.84
1,11.4,1,32.5,0.5,0.5,3,5.54,0.3,42.34
1,8,1,23.5,0,0.5,5.95,5.54,0.3,35.79
1,11.3,1,32.5,0,0.5,7,5.54,0.3,45.84
3,8.6,1,24.5,0,0.5,4.16,5.54,0.3,35
1,8,1,24,0,0.5,6.05,5.54,0.3,36.39
1,18.25,1,52,0,0.5,11.67,5.54,0.3,70.01
1,19.36,1,52,0,0.5,6,5.54,0.3,64.34
1,10.15,1,30.5,0,0.5,9.21,5.54,0.3,46.05
2,17.68,1,52,0,0.5,10,5.54,0.3,68.34
2,17.85,1,52,0,0.5,11.67,5.54,0.3,70.01
2,10.8,1,31,0,0.5,20,5.54,0.3,57.34
1,7.6,1,22.5,0,0.5,5.76,5.54,0.3,34.6
2,19.15,1,52,0,0.5,10,5.54,0.3,68.34
1,9.5,1,29,0,0.5,10,5.54,0.3,45.34
3,10.2,1,32,0,0.5,7.65,5.54,0.3,45.99
1,10.5,1,33,0,0.5,7,5.54,0.3,46.34
1,10.18,1,28,0,0.5,6.87,5.54,0.3,41.21
1,9.9,1,34,0,0.5,1,5.54,0.3,41.34
1,17.3,1,52,0,0.5,6,5.54,0.3,64.34
2,18.6,1,52,0,0.5,11.65,5.54,0.3,69.99
1,20.45,1,52,0,0.5,17.5,5.54,0.3,75.84
3,9.24,1,27,0.5,0.5,6.77,5.54,0.3,40.61
1,16.64,1,52,0,0.5,11.67,5.54,0.3,70.01
2,17.5,1,52,0,0.5,8,5.54,0.3,66.34
2,10.2,1,30,0.5,0.5,5,5.54,0.3,41.84
1,1.6,1,52,0,0.5,8,5.54,0.3,66.34
1,18.5,1,52,0,0.5,14.55,5.54,0.3,72.89
1,13.7,1,39.5,0.5,0.5,12,5.54,0.3,58.34
1,7.8,1,22,0.5,0.5,5.76,5.54,0.3,34.6
1,2.78,1,52,0,0.5,11.67,5.54,0.3,70.01
2,7.97,1,23,0.5,0.5,7.46,5.54,0.3,37.3
1,20.12,1,52,0,0.5,11.67,5.54,0.3,70.01
2,23.7,1,69.5,0.5,0.5,19.05,5.54,0.3,95.39
2,8.8,1,27,0.5,0.5,6.75,5.54,0.3,40.59
1,8.9,1,27.5,0.5,0.5,1.5,5.54,0.3,35.84
1,8.2,1,24.5,0.5,0.5,2,5.54,0.3,33.34
1,9.17,1,26,0.5,0.5,6.57,5.54,0.3,39.41
1,15.2,1,52,0,0.5,6,5.54,0.3,64.34
1,8.43,1,25.5,0.5,0.5,6.47,5.54,0.3,38.81
1,18.93,1,52,0,0.5,8,5.54,0.3,66.34
1,9.28,1,27.5,0.5,0.5,8.58,5.54,0.3,42.92
1,22.96,1,52,0,0.5,11.67,5.54,0.3,70.01
1,9.9,1,31.5,0.5,0.5,9.55,5.54,0.3,47.89
2,10.5,1,31.5,0.5,0.5,11.5,5.54,0.3,49.84
1,18.3,1,52,0,0.5,10,5.54,0.3,68.34
1,17.87,1,52,0,0.5,11.67,5.54,0.3,70.01
2,5.8,1,17.5,0.5,0.5,4.85,5.54,0.3,29.19
1,10,1,28.5,0.5,0.5,8.83,5.54,0.3,44.17
1,20.6,1,52,0,0.5,11.67,5.54,0.3,70.01
2,18.3,1,52,0,0.5,11.65,5.54,0.3,69.99
2,10.1,1,29.5,0.5,0.5,4,5.54,0.3,40.34
1,9.34,1,27,0.5,0.5,8.46,5.54,0.3,42.3
1,17.5,1,52,0,0.5,11.65,5.54,0.3,69.99
1,17.87,1,52,0,0.5,11.67,5.54,0.3,70.01
3,8.9,1,25,0.5,0.5,6.37,5.54,0.3,38.21
1,9.03,1,26,0.5,0.5,5,5.54,0.3,37.84
2,20.4,1,52,0,0.5,7,5.54,0.3,65.34
1,19.7,1,52,0,0.5,14.55,5.54,0.3,72.89
1,8.34,1,25.5,0.5,0.5,8.08,5.54,0.3,40.42
2,6.2,1,19,0.5,0.5,5.15,5.54,0.3,30.99
1,19.86,1,52,0,0.5,14.58,5.54,0.3,72.92
2,9.6,1,28.5,0.5,0.5,7.05,5.54,0.3,42.39
1,17,1,52,0,0.5,5,5.54,0.3,63.34
1,11.06,1,34,0.5,0.5,5,5.54,0.3,45.84
1,6.89,1,21.5,0.5,0.5,5.67,5.54,0.3,34.01
1,8.3,1,24.5,0.5,0.5,6.25,5.54,0.3,37.59
1,18.32,1,52,0,0.5,5,5.54,0.3,63.34
2,10.35,1,30.5,0.5,0.5,7.47,5.54,0.3,44.81
1,17.92,1,52,0,0.5,11.67,5.54,0.3,70.01
1,17.7,1,52,0,0.5,5,5.54,0.3,63.34
1,18.6,1,52,0,0.5,10,5.54,0.3,68.34
1,27.9,1,52,0,0.5,11.65,5.54,0.3,69.99
1,19.46,1,52,0,0.5,14.58,5.54,0.3,72.92
1,17.7,1,52,0,0.5,10,5.54,0.3,68.34
2,17.2,1,52,0,0.5,11.65,5.54,0.3,69.99
1,21.16,1,52,0,0.5,14.58,5.54,0.3,72.92
3,20.62,1,52,0,0.5,11.67,5.54,0.3,70.01
2,16,1,52,0,0.5,11.65,5.54,0.3,69.99
1,6.6,1,21,0.5,0.5,4,5.54,0.3,31.84
1,9.05,1,26,0.5,0.5,5,2.54,0.3,34.84
1,8.14,1,23.5,0.5,0.5,6.07,5.54,0.3,36.41
1,8.72,1,24.5,0.5,0.5,6.27,5.54,0.3,37.61
2,18.51,1,52,0,0.5,14.58,5.54,0.3,72.92
1,6.06,1,38.5,0,0.5,15.54,12.5,0.3,67.34
1,10.5,1,52,0,0.5,11.66,5.54,0.3,70
2,18.2,1,52,0,0.5,6,5.54,0.3,64.34
3,17.64,1,52,0,0.5,5,5.54,0.3,63.34
1,10.7,1,31.5,0.5,0.5,7.66,5.54,0.3,46
1,18.3,1,52,0,0.5,3.33,5.54,0.3,61.67
1,17.48,1,52,0,0.5,11.67,5.54,0.3,70.01
1,11,1,31,0.5,0.5,7.55,5.54,0.3,45.39
1,10.1,1,29,0.5,0.5,5,5.54,0.3,40.84
1,15.9,1,52,0,0.5,11,5.54,0.3,69.34
1,18.7,1,52,0,0.5,5,5.54,0.3,63.34
3,10,1,29,0.5,0.5,7.16,5.54,0.3,43
1,18.4,1,52,0,0.5,11.65,5.54,0.3,69.99
1,9.9,1,28,0.5,0.5,6.95,5.54,0.3,41.79
2,18.31,1,52,0,0.5,11.67,5.54,0.3,70.01
1,17.36,1,52,0,0.5,14.58,5.54,0.3,72.92
2,0.2,1,52,0,0.5,11.65,5.54,0.3,69.99
2,9,1,27.5,0.5,0.5,6.85,5.54,0.3,41.19
1,9.07,1,26,0.5,0.5,6.57,5.54,0.3,39.41
2,8.6,1,25,0.5,0.5,2,5.54,0.3,33.84
1,8.47,1,24.5,0.5,0.5,4,5.54,0.3,35.34
1,17.83,1,52,0,0.5,11.67,5.54,0.3,70.01
1,18.18,1,52,0,0.5,2,5.54,0.3,60.34
1,9.54,1,28,0.5,0.5,4,5.54,0.3,38.84
1,18.6,1,52,0,0.5,10,5.54,0.3,68.34
1,10.2,1,32,0.5,0.5,5,5.54,0.3,43.84
2,18.02,1,52,0,0.5,11.67,5.54,0.3,70.01
1,20.9,1,52,0,0.5,5,5.54,0.3,63.34
3,17.16,1,52,0,0.5,14.58,5.54,0.3,72.92
1,9.1,1,27.5,0.5,0.5,6.85,5.54,0.3,41.19
1,20.25,1,52,0,0.5,11.67,5.54,0.3,70.01
3,16.95,1,52,0,0.5,10,5.54,0.3,68.34
2,7.2,1,21.5,0.5,0.5,5.5,5.54,0.3,33.84
1,19.12,1,52,0,0.5,14.58,5.54,0.3,72.92
1,20.76,1,52,0,0.5,17.5,5.54,0.3,75.84
1,18.3,1,52,0,0.5,11.67,5.54,0.3,70.01
1,18.48,1,52,0,0.5,11.67,5.54,0.3,70.01
1,26.44,1,68.5,0.5,0.5,18.84,5.54,0.3,94.18
1,8.54,1,25,0.5,0.5,5,5.54,0.3,36.84
2,10.3,1,29,0.5,0.5,7.17,5.54,0.3,43.01
1,7.75,1,22.5,0.5,0.5,5.87,5.54,0.3,35.21
1,9.2,1,25.5,0.5,0.5,5,5.54,0.3,37.34
1,17.65,1,52,0,0.5,8.5,5.54,0.3,66.84
2,6.9,1,21,0.5,0.5,2,5.54,0.3,29.84
2,20,1,52,0,0.5,8,5.54,0.3,66.34
1,9.7,1,28,0.5,0.5,6.96,5.54,0.3,41.8
3,9.79,1,28.5,0.5,0.5,7.07,5.54,0.3,42.41
1,21.36,1,59,0.5,0.5,5,5.54,0.3,70.84
1,12.82,1,35.5,0.5,0.5,6,5.54,0.3,48.34
1,20.71,1,52,0,0.5,11.67,5.54,0.3,70.01
2,2.8,1,52,0,0.5,14.55,5.54,0.3,72.89
2,20,1,52,0,0.5,7.66,5.54,0.3,66
1,17.7,1,52,0,0.5,11.65,5.54,0.3,69.99
1,8.67,1,24,0.5,0.5,6.17,5.54,0.3,37.01
2,7.1,1,21,0.5,0.5,5,5.54,0.3,32.84
1,8.54,1,24.5,0.5,0.5,6.27,5.54,0.3,37.61
2,10.99,1,31.5,0.5,0.5,5.75,5.54,0.3,44.09
1,9.8,1,28.5,0.5,0.5,7.05,5.54,0.3,42.39
1,8.7,1,27,0.5,0.5,6.77,5.54,0.3,40.61
